"Bug ID","Product","Component","Assignee","Status","Resolution","Summary","Changed"
52702,"JMeter","Main","issues","RESOLVED","WORKSFORME","JMeter startup exception for org.apache.commons.logging.impl.LogKitLogger","2015-01-11 16:15:33"
52707,"JMeter","Main","issues","RESOLVED","FIXED","Make Open File dialog use last opened file folder as start folder","2014-10-29 08:50:31"
52712,"JMeter","HTTP","issues","RESOLVED","INVALID","Assertion is not evaluated for embedded resources","2012-02-21 09:41:36"
52728,"JMeter","Main","issues","RESOLVED","FIXED","CSV Data Set Config element cannot coexist with BSF Sampler in same Thread Plan","2012-04-03 21:32:27"
52741,"JMeter","Main","issues","RESOLVED","FIXED","TestBeanGUI default values do not work at second time or later","2012-02-25 16:28:46"
52762,"JMeter","Main","issues","RESOLVED","FIXED","Problem with multiples certificates: first index not used until indexes are restarted","2012-02-25 09:49:11"
52771,"JMeter","Main","issues","RESOLVED","FIXED","Documentation : Added RSS feed on JMeter Home page under link ""Subscribe to What's New""","2012-04-23 07:19:23"
52773,"JMeter","Main","issues","RESOLVED","WORKSFORME","JMS Publisher test versus IBM Performance Harness for Java Message Service","2012-02-26 22:32:34"
52775,"JMeter","Main","issues","RESOLVED","FIXED","JMS Publisher : Add Non Persistent Delivery option","2012-02-26 22:32:34"
52781,"JMeter","HTTP","issues","RESOLVED","FIXED","Content-Disposition header garbled even if browser compatible headers is checked (HC4)","2012-02-28 12:37:33"
52782,"JMeter","Main","issues","RESOLVED","FIXED","Add a detail button on parameters table to show detail of a Row","2012-05-16 14:26:10"
52783,"JMeter","Main","issues","RESOLVED","FIXED","oro.patterncache.size property never used due to early init","2012-02-28 12:17:38"
52787,"JMeter","Main","issues","RESOLVED","INVALID","new RenderAsText to TextXML","2012-02-28 20:38:01"
52788,"JMeter","HTTP","issues","RESOLVED","FIXED","HttpRequestHdr : Optimize code to avoid useless work","2012-02-28 16:21:04"
52789,"JMeter","HTTP","issues","RESOLVED","FIXED","Proxy with Regexp Matching can fail with NullPointerException in Value Replacement if value is null","2012-02-28 16:53:51"
52796,"JMeter","HTTP","issues","RESOLVED","FIXED","MonitorHandler fails to clear variables when starting a new parse","2012-02-29 13:59:55"
52803,"JMeter","HTTP","issues","RESOLVED","INVALID","Loop Count strange behavior","2012-03-02 12:08:02"
52810,"JMeter","Main","issues","RESOLVED","FIXED","Enable setting JMS Properties through JMS Publisher sampler","2012-03-11 09:01:55"
52812,"JMeter","HTTP","issues","RESOLVED","INVALID","can we implement web service security in jmeter?","2012-03-02 13:18:45"
52814,"JMeter","Main","issues","RESOLVED","LATER","Fix java warnings (with patch)","2012-03-04 11:36:57"
52827,"JMeter","HTTP","issues","RESOLVED","INVALID","I am trying to test a web service with WS security,But getting error response WS Security Error : 131901","2012-03-05 11:49:31"
52843,"JMeter","Main","issues","RESOLVED","FIXED","Sample headerSize and bodySize not being accumulated for subsamples","2012-03-07 01:13:14"
52847,"JMeter","Main","issues","RESOLVED","DUPLICATE","CSV Data Set Config accepts only absolute paths for Filename field.","2013-01-17 22:45:29"
52848,"JMeter","Main","issues","RESOLVED","FIXED","NullPointer in ""XPath Assertion""","2012-03-07 14:50:36"
52857,"JMeter","HTTP","issues","RESOLVED","INVALID","Executing load test of a WCF service using JMeter","2012-03-08 15:20:50"
52864,"JMeter","HTTP","issues","RESOLVED","INVALID","http sample request url happen java.net.SocketException:","2012-03-09 08:02:49"
52868,"JMeter","Main","issues","RESOLVED","FIXED","BSF language list should be sorted","2012-03-09 11:00:28"
52869,"JMeter","Main","issues","RESOLVED","FIXED","JSR223 language list currently uses BSF list which is wrong","2012-03-09 15:19:02"
52871,"JMeter","HTTP","issues","RESOLVED","FIXED","Multiple Certificates not working with HTTP Client 4","2012-03-10 14:57:51"
52876,"JMeter","Main","issues","RESOLVED","LATER","JMeter New samplers for WebSphere MQ & MQTT Protocols","2012-04-28 13:56:08"
52882,"JMeter","HTTP","issues","RESOLVED","INVALID","my first bug","2012-03-12 08:19:25"
52883,"JMeter","HTTP","issues","RESOLVED","INVALID","cdsfdg","2012-03-12 08:19:09"
52885,"JMeter","HTTP","issues","RESOLVED","FIXED","Proxy : Recording issues with HTTPS, cookies starting with secure are partly truncated","2012-03-12 11:25:24"
52886,"JMeter","HTTP","issues","RESOLVED","FIXED","Proxy : Recording issues with HTTPS when spoofing is on, secure cookies are not always changed","2012-03-12 11:30:48"
52896,"JMeter","HTTP","issues","RESOLVED","DUPLICATE","Unable to use ""%"" symbol in request and responce data","2012-03-13 12:28:23"
52897,"JMeter","HTTP","issues","RESOLVED","FIXED","HTTPSampler : Using PUT method with HTTPClient4 and empty Content Encoding and sending files leads to NullPointerException","2012-03-13 22:37:06"
52908,"JMeter","Main","issues","RESOLVED","INVALID","The throughput will drop down once add two remote host server","2012-03-14 10:48:43"
52916,"JMeter","Main","issues","RESOLVED","FIXED","While Importing data from excel file, this error is coming--->java.lang.String cannot be cast to org.apache.avalon.excalibur.datasource.DataSourceComponent","2012-09-09 13:21:03"
52932,"JMeter","Main","issues","RESOLVED","FIXED","JDBC Sampler : Sampler is not marked in error in an Exception which is not of class IOException, SQLException, IOException occurs","2012-03-17 21:35:19"
52934,"JMeter","Main","issues","RESOLVED","FIXED","GUI : Open Test plan with the tree expanded to the testplan level and no further and select the root of the tree","2012-03-18 20:14:54"
52936,"JMeter","Main","issues","RESOLVED","FIXED","JMS Publisher : Support sending of JMS Object Messages","2012-05-03 13:54:37"
52937,"JMeter","Main","issues","RESOLVED","FIXED","Webservice Sampler : Clear Soap Documents Cache at end of Test","2012-03-18 13:21:02"
52938,"JMeter","Main","issues","RESOLVED","FIXED","Webservice Sampler : Add a jmeter property soap.document_cache to control size of Document Cache","2012-03-18 14:10:14"
52939,"JMeter","Main","issues","RESOLVED","FIXED","Webservice Sampler : Make MaintainSession configurable","2012-03-18 14:28:01"
52941,"JMeter","Main","issues","RESOLVED","FIXED","Improvements of HTML report design generated by JMeter Ant task extra","2012-03-19 07:30:06"
52942,"JMeter","HTTP","issues","RESOLVED","INVALID","The throughput will drop down once add two remote host server","2012-03-19 07:59:02"
52967,"JMeter","Main","issues","RESOLVED","FIXED","The function __P() couldn't use default value when running with remote server in GUI mode.","2012-04-01 20:56:56"
52968,"JMeter","Main","issues","RESOLVED","FIXED","Option Start Next Loop in Thread Group does not mark parent Transaction Sampler in error when an error occurs","2012-03-24 23:23:07"
52986,"JMeter","Main","issues","RESOLVED","WONTFIX","Auto-Indentation for Beanshell and Others.","2012-04-30 22:03:23"
52997,"JMeter","Main","issues","RESOLVED","FIXED","Jmeter should not exit without saving Test Plan if saving before exit fails","2012-05-01 14:32:15"
53007,"JMeter","HTTP","issues","RESOLVED","WONTFIX","Built-in functions are invoked additional times when used in http request for creating dynamic path.","2012-04-01 12:30:27"
53027,"JMeter","Main","issues","RESOLVED","FIXED","Jmeter starts throwing exceptions while using SMTP Sample in a test plan with HTTP Cookie Mngr or HTTP Request Defaults","2012-04-05 21:58:37"
53030,"JMeter","HTTP","issues","RESOLVED","DUPLICATE","File Not Found in BFS Sampler.  Sampler not referencing any file though.","2012-04-03 21:48:34"
53042,"JMeter","Main","issues","RESOLVED","FIXED","Introduce a new Interface to be implemented by AbstractSampler to allow Sampler to decide wether a config element applies to Sampler","2012-04-07 12:20:05"
53066,"JMeter","Main","issues","RESOLVED","INVALID","testplan loading problem - time is very long - with using ""WebService(SOAP REQUEST)""","2012-04-12 11:01:48"
53068,"JMeter","HTTP","issues","RESOLVED","DUPLICATE","Cannot POST a ""%"" character - URLDecoder executes multiple times","2012-04-13 14:53:47"
53070,"JMeter","Main","issues","RESOLVED","FIXED","Change Aggregate graph to Clustered Bar chart, add more columns (median, 90% line, min, max) and options, fixed some bugs","2012-04-13 07:44:06"
53073,"JMeter","Main","issues","RESOLVED","FIXED","Allow to assign the OUT result of a JDBC CALLABLE to JMeter variables","2012-04-24 11:36:50"
53079,"JMeter","Main","issues","RESOLVED","WORKSFORME","The Filename Prefix field in ""Save Responses to a file"" does not execute JMeter functions or parse Variables","2012-04-17 22:15:14"
53100,"JMeter","Main","issues","RESOLVED","WONTFIX","PUT method support to the SOAP/XML-RPC sampler","2013-01-02 22:01:15"
53113,"JMeter","Main","issues","RESOLVED","INVALID","Multiple cookie in a single operation get not stored","2012-04-23 19:27:51"
53118,"JMeter","HTTP","issues","RESOLVED","INVALID","jmeter-server.log records ""Connection reset"" error during heavy load testing in non-gui mode","2013-05-02 22:09:54"
53129,"JMeter","Main","issues","RESOLVED","FIXED","Upgrade XStream from 1.3.1 to 1.4.2","2012-04-23 07:10:48"
53133,"JMeter","Main","issues","RESOLVED","WONTFIX","Nested variable resolution is not recursive","2012-04-23 16:09:09"
53136,"JMeter","Main","issues","RESOLVED","FIXED","Catching Throwable needs to be carefully handled","2012-05-07 21:59:57"
53145,"JMeter","Main","issues","RESOLVED","FIXED","HTTP Sampler - function in path evaluated too early","2012-04-25 12:29:40"
53164,"JMeter","Main","issues","RESOLVED","FIXED","New System Sampler","2012-04-30 21:39:18"
53168,"JMeter","Main","issues","RESOLVED","FIXED","OS Process - allow specification of stdout/stderr/stdin ?","2012-09-03 11:52:40"
53172,"JMeter","Main","issues","RESOLVED","FIXED","OS Process Sampler - allow specification of Environment Variables","2012-05-07 19:33:39"
53181,"JMeter","HTTP","issues","RESOLVED","DUPLICATE","HTTP Request Sampler destroys testplan with %-sign in Post Body","2012-05-03 08:14:03"
53226,"JMeter","Main","issues","RESOLVED","FIXED","Faster startup","2012-07-08 20:37:35"
53229,"JMeter","Main","issues","RESOLVED","INVALID","Option for assertion success if at least one child sample matches","2012-05-14 21:56:31"
53236,"JMeter","HTTP","issues","RESOLVED","INVALID","HTTPS Multithread Invalidates Sessions","2012-05-15 20:51:03"
53246,"JMeter","Main","issues","RESOLVED","FIXED","Mailer Visualizer: improve GUI design and I18N","2012-05-16 18:13:44"
53256,"JMeter","Main","issues","RESOLVED","FIXED","Make Clear All command clean LogViewer content","2012-05-17 22:20:56"
53261,"JMeter","Main","issues","RESOLVED","FIXED","Make ""Error/fatal"" counter added in Bug 42784 open Log Viewer panel when Warn Indicator is clicked","2012-05-18 14:48:12"
53270,"JMeter","Main","issues","RESOLVED","WORKSFORME","Results file configuration: jmeter.save.saveservice.print_field_name incorrectly named in jmeter.properties","2012-05-24 18:24:26"
53310,"JMeter","Main","issues","RESOLVED","FIXED","TestAction should implement Interruptible","2012-05-28 17:49:30"
53311,"JMeter","Main","issues","RESOLVED","FIXED","JMeterUtils#runSafe should not throw Error when interrupted","2012-05-28 17:49:49"
53318,"JMeter","Main","issues","RESOLVED","FIXED","Add Embedded URL Filter to HTTP Request Defaults Control","2012-07-21 22:16:43"
53330,"JMeter","Main","issues","RESOLVED","WONTFIX","Add an option to run the test in 'Dry Run' Mode","2012-06-04 05:46:33"
53336,"JMeter","Main","issues","RESOLVED","WORKSFORME","Cookie Manager will not handle cookies with a blank values","2012-06-01 21:19:13"
53348,"JMeter","Main","issues","RESOLVED","FIXED","JMeter JMS Point-to-Point Request-Response sampler doesn't work when Request-queue and Receive-queue are different","2012-06-06 19:51:27"
53357,"JMeter","Main","issues","RESOLVED","FIXED","JMS Point to Point reports too high response times in Request Response Mode","2012-06-16 12:59:13"
53362,"JMeter","Main","issues","RESOLVED","WONTFIX","Add 'days to add' to __time function","2012-06-06 18:34:02"
53364,"JMeter","Main","issues","RESOLVED","FIXED","Sort list of Functions in Function Helper Dialog","2012-06-05 20:11:15"
53365,"JMeter","Main","issues","RESOLVED","FIXED","JSR223TestElement should cache ScriptEngineManager","2012-07-08 13:08:33"
53418,"JMeter","Main","issues","RESOLVED","FIXED","New Option ""Delay thread creation until needed"" that will create and start threads when needed instead of creating them on Test startup","2012-09-28 14:05:41"
53438,"JMeter","HTTP","issues","RESOLVED","INVALID","Response encoding not showing UTF-8 properly","2012-07-24 20:13:24"
53439,"JMeter","Main","issues","RESOLVED","INVALID","Multiple User Defined Variables with the same variable","2012-06-21 06:22:10"
53440,"JMeter","Main","issues","RESOLVED","FIXED","SSL connection leads to ArrayStoreException on JDK 6 with some KeyManagerFactory SPI","2012-06-27 05:58:44"
53442,"JMeter","Main","issues","RESOLVED","FIXED","Jmeter Not loading WSDL 2.0","2012-06-21 16:06:28"
53477,"JMeter","HTTP","issues","RESOLVED","INVALID","Getting ""Internal Server Error"" while recording in HTTP","2012-06-27 16:49:52"
53487,"JMeter","HTTP","issues","RESOLVED","WONTFIX","Http proxy serer runs OutOfMemory when using GlimmerBlocker if https spoofing not enabled","2012-06-30 06:23:06"
53499,"JMeter","HTTP","issues","RESOLVED","INVALID","Saving the Aggregate Report in command line","2012-07-04 11:25:32"
53501,"JMeter","Main","issues","RESOLVED","DUPLICATE","Synchronization timer blocks test end.","2014-07-06 13:14:03"
53511,"JMeter","HTTP","issues","RESOLVED","FIXED","access log sampler SessionFilter throws NullPointerException - cookie manager not initialized properly","2012-07-18 21:23:24"
53520,"JMeter","Main","issues","RESOLVED","FIXED","JSR223 Elements : Use Compilable interface to improve performances on File scripts","2012-07-08 21:05:06"
53521,"JMeter","HTTP","issues","RESOLVED","FIXED","Cache Manager should cache content with Cache-control=private","2012-07-08 12:50:52"
53522,"JMeter","HTTP","issues","RESOLVED","FIXED","Cache Manager should not store at all response with header ""no-cache"" and store other types of Cache-Control having max-age value","2012-07-14 21:59:02"
53527,"JMeter","Main","issues","RESOLVED","INVALID","Can't seem to import outside jars.","2012-07-09 21:09:45"
53534,"JMeter","Main","issues","RESOLVED","WONTFIX","Wrong escaping in POST requests with parameters","2013-04-12 21:03:24"
53551,"JMeter","HTTP","issues","RESOLVED","INVALID","Getting messsage ""One or more test threads won't exit; see log file.""","2012-07-24 19:56:19"
53559,"JMeter","Main","issues","RESOLVED","WONTFIX","Add JFreeChart Library, Current charting lib JChart lib is outdated and is limited and not under active development","2012-07-17 19:34:58"
53566,"JMeter","Main","issues","RESOLVED","FIXED","Don't log partial responses to the jmeter log","2012-07-20 00:02:28"
53567,"JMeter","Main","issues","RESOLVED","INVALID","Is custom Controller designed to work with TestBean framework?","2012-07-18 23:07:37"
53587,"JMeter","HTTP","issues","RESOLVED","DUPLICATE","""+"" sign not working in ""post body"" of Jmeter 2.6","2012-07-23 11:59:21"
53589,"JMeter","HTTP","issues","RESOLVED","INVALID","Invalid failureproperty received from JMeter ant task","2012-07-24 19:54:53"
53608,"JMeter","Main","issues","RESOLVED","WORKSFORME","Loop count in thread group runs one time less","2012-07-26 21:40:09"
53616,"JMeter","Main","issues","RESOLVED","FIXED","Display 'Apache JMeter' title in app title bar in Gnome 3","2012-07-28 11:33:56"
53671,"JMeter","Main","issues","RESOLVED","FIXED","tearDown thread group to run even if shutdown test happens","2012-08-30 13:35:03"
53673,"JMeter","Main","issues","RESOLVED","FIXED","Add JMeter version in the jmx file","2012-08-30 14:54:41"
53674,"JMeter","Main","issues","RESOLVED","DUPLICATE","Add JMeter version in the jmx file","2012-08-10 13:09:35"
53675,"JMeter","HTTP","issues","RESOLVED","FIXED","Add PATCH verb to HTTP sampler","2012-08-23 02:16:46"
53679,"JMeter","Main","issues","RESOLVED","FIXED","Constant Throughput Timer bug with localization","2013-08-16 14:02:46"
53682,"JMeter","Main","issues","RESOLVED","WORKSFORME","Only the result of last assertion in a tree is taken into account when displaying the results","2012-08-21 23:28:36"
53708,"JMeter","HTTP","issues","RESOLVED","WONTFIX","HTTP Authorization Manager ignores HTTP Request Defaults","2012-08-22 21:08:08"
53709,"JMeter","Main","issues","RESOLVED","INVALID","proxy for ant download-jars","2012-08-13 09:59:57"
53711,"JMeter","Main","issues","RESOLVED","INVALID","Jmeter displays error trying to open testeplan.","2012-08-13 16:51:00"
53715,"JMeter","Main","issues","RESOLVED","FIXED","JMeter does not load WSDL","2012-08-25 19:16:06"
53716,"JMeter","Main","issues","RESOLVED","FIXED","Small improvements in aggregate graph: legend at left or right is now on 1 column (instead of 1 large line), no border to the reference's square color, reduce width on some fields","2012-08-14 13:49:58"
53718,"JMeter","Main","issues","RESOLVED","FIXED","Add a new visualizer 'Response Time Graph' to draw a line graph showing the evolution of response time for a test","2012-09-14 07:06:38"
53726,"JMeter","HTTP","issues","RESOLVED","WORKSFORME","httpclient.localaddress property has no effect","2012-08-15 21:33:36"
53738,"JMeter","Main","issues","RESOLVED","FIXED","Keep track of number of threads started and finished","2012-08-22 21:57:03"
53742,"JMeter","Main","issues","RESOLVED","FIXED","When jmeter.save.saveservice.sample_count is set to true, elapsed time read by listener is always equal to 0","2012-08-19 23:43:41"
53743,"JMeter","Main","issues","RESOLVED","DUPLICATE","JavaSamplers.allSamplers static Set keeps references even after thread has ended","2012-08-29 11:14:53"
53744,"JMeter","Main","issues","RESOLVED","INVALID","Provide a way to preload specified JMeter properties as JMeter Variables.","2012-08-20 07:14:34"
53746,"JMeter","Main","issues","RESOLVED","INVALID","The regular expression extractor interprets + as %2B, / as %2F and = as %3D","2012-08-20 18:37:22"
53749,"JMeter","Main","issues","RESOLVED","FIXED","TestListener interface could perhaps be split up","2012-08-22 22:58:57"
53750,"JMeter","Main","issues","RESOLVED","FIXED","TestCompiler saves unnecessary entries in pairing collection","2012-08-21 01:17:30"
53753,"JMeter","Main","issues","RESOLVED","FIXED","Summariser: no point displaying fractional time in most cases","2012-08-21 14:24:42"
53755,"JMeter","HTTP","issues","RESOLVED","FIXED","Adding a HttpClient 4 cookie implementation in JMeter. Cookie Manager has now the default HC3.1 implementation and a new choice HC4 implementation (compliant with IPv6 address)","2012-09-28 18:38:17"
53759,"JMeter","Main","issues","RESOLVED","FIXED","ClientJMeterEngine perfoms unnecessary traverse using SearchByClass(TestListener)","2012-08-21 22:56:53"
53765,"JMeter","Main","issues","RESOLVED","FIXED","Switch to commons-lang3-3.1","2012-08-23 00:58:44"
53774,"JMeter","Main","issues","RESOLVED","FIXED","RequestViewRaw does not show headers unless samplerData is non-null","2012-08-24 12:03:56"
53782,"JMeter","Main","issues","RESOLVED","FIXED","Enhance JavaSampler handling of JavaSamplerClient cleanup to use less memory","2012-08-29 11:14:53"
53796,"JMeter","Main","issues","RESOLVED","FIXED","TestCompiler uses static Set which can grow huge","2012-08-30 00:31:16"
53802,"JMeter","Main","issues","RESOLVED","FIXED","IdleTime values are not saved  to CSV log","2012-08-30 16:33:33"
53806,"JMeter","Main","issues","RESOLVED","FIXED","FileServer should provide thread-safe parsing","2012-09-17 19:52:47"
53807,"JMeter","Main","issues","RESOLVED","FIXED","CSV Dataset does not handle embedded new lines in quoted data","2012-09-13 23:02:21"
53826,"JMeter","Main","issues","RESOLVED","INVALID","NOT able to connect .csv file to JDBC Request","2012-09-04 10:03:19"
53834,"JMeter","Main","issues","RESOLVED","INVALID","[WARN ] Thread table can't grow past 16383 threads.","2012-09-10 19:01:59"
53838,"JMeter","Main","issues","RESOLVED","FIXED","Pressing ""Stop"" does not interrupt the TCP sampler","2012-09-09 14:51:20"
53840,"JMeter","HTTP","issues","RESOLVED","FIXED","Proxy Recording : Response message: URLDecoder: Illegal hex characters in escape (%) pattern - For input string: """" ""","2012-12-01 23:35:09"
53841,"JMeter","Main","issues","RESOLVED","FIXED","CSVSaveService reads file using JVM default file encoding instead of using the one configured in saveservice.properties","2012-09-08 08:32:47"
53844,"JMeter","Main","issues","RESOLVED","FIXED","JDBC related elements should check class of Variable Name supposed to contain JDBC Connection Configuration to avoid ClassCastException","2012-09-08 13:47:12"
53851,"JMeter","Main","issues","RESOLVED","INVALID","Oracle CURSOR still returns : ORA-06553: PLS-306: wrong number or types of arguments in call to 'WTRK11GET_1'ORA-06553: PLS-306: wrong number or types of arguments in call to 'WTRK11GET_1'","2012-09-11 16:15:45"
53855,"JMeter","Main","issues","RESOLVED","INVALID","A CSV <EOF> condition is not interpreted as Boolean False by the While-controller","2012-09-12 00:19:23"
53856,"JMeter","Main","issues","RESOLVED","INVALID","While-contoller's seems to check the condition at the end, rather than beginning of the loop","2012-09-12 03:48:25"
53862,"JMeter","Main","issues","RESOLVED","FIXED","Would be nice to have the JMeter Version available as a property","2012-09-12 22:23:11"
53874,"JMeter","HTTP","issues","RESOLVED","FIXED","View Results Tree : If some parameter containing special characters like % is not encoded, RequestViewHTTP fails with  java.lang.IllegalArgumentException: URLDecoder: Illegal hex characters in escape (%) pattern and Response is not displayed","2012-09-15 09:45:38"
53875,"JMeter","HTTP","issues","RESOLVED","FIXED","Include suggested defaults for URL filters on HTTP Proxy","2012-10-14 18:50:44"
53876,"JMeter","HTTP","issues","RESOLVED","FIXED","Allow URL Filters (HTTP Proxy) to be pasted from clipboard","2012-09-16 21:29:30"
53879,"JMeter","Main","issues","RESOLVED","FIXED","GUI : Allow Popups to be closed with ESC key","2012-09-17 20:13:19"
53884,"JMeter","Main","issues","RESOLVED","FIXED","wrong Maven groupId for commons-lang","2012-09-17 16:42:00"
53890,"JMeter","Main","issues","RESOLVED","INVALID","Jmeter JMS ponit to point request response","2012-09-18 19:01:53"
53911,"JMeter","Main","issues","RESOLVED","FIXED","JmeterKeystore does not allow for key down the list of certificate","2012-09-27 21:01:35"
53922,"JMeter","HTTP","issues","RESOLVED","WONTFIX","Using HTTPS with a Certificate not matching Host leads to javax.net.ssl.SSLPeerUnverifiedException: peer not authenticated","2012-09-23 18:32:37"
53928,"JMeter","HTTP","issues","RESOLVED","INVALID","this error is shown in jmeter.log file.","2012-09-24 10:54:29"
53931,"JMeter","HTTP","issues","RESOLVED","FIXED","Define HTTPClient 4 for the default HTTP Request (and Proxy element to generate the HTTP requests)","2012-09-25 21:03:15"
53934,"JMeter","HTTP","issues","RESOLVED","FIXED","Removes HTTPS spoofing options in JMeter HTTP Proxy Server. Since JMeter 2.4, the HTTPS protocol is directly supported by the proxy.","2012-09-25 22:16:39"
53941,"JMeter","HTTP","issues","RESOLVED","FIXED","Add latency to View Result table listener","2012-09-27 20:30:43"
53944,"JMeter","Main","issues","RESOLVED","WONTFIX","Enhancement Request - Function needed for ON_SAMPLE_ERROR_START_NEXT_LOOP","2012-12-23 13:53:13"
53953,"JMeter","Main","issues","RESOLVED","FIXED","Typo in monitor test plan documentation","2012-10-02 20:50:52"
53956,"JMeter","Main","issues","RESOLVED","FIXED","Add ability to paste (a list of values) from clipboard for Header Manager","2012-10-13 19:39:06"
53975,"JMeter","Main","issues","RESOLVED","FIXED","Variables replacement doesn't work with option ""Delay thread creation until needed""","2013-01-24 20:30:26"
53978,"JMeter","HTTP","issues","RESOLVED","WONTFIX","SoapSampler : Add an option to allow empty response as successful result","2012-11-12 20:46:43"
53989,"JMeter","Main","issues","RESOLVED","WORKSFORME","${variable_name} replaces variable value in 1% of runs","2012-11-06 22:00:56"
53995,"JMeter","Main","issues","RESOLVED","FIXED","AbstractJDBCTestElement shares PreparedStatement between multi-threads","2012-10-27 14:53:45"
53997,"JMeter","Main","issues","RESOLVED","FIXED","LDAP Extended Request: Escape ampersand (&), left angle bracket (<) and right angle bracket (>) in search filter tag in XML response data","2012-10-13 17:23:34"
54004,"JMeter","HTTP","issues","RESOLVED","FIXED","Webservice Sampler : Allow adding headers to request with Header Manager","2012-10-14 13:41:16"
54006,"JMeter","HTTP","issues","RESOLVED","WONTFIX","Webservice Sampler : Response status 500 is not considered as an error due to soap-2.3.1 limitation","2012-11-12 20:45:59"
54014,"JMeter","Main","issues","RESOLVED","WONTFIX","Child nodes within an IF Controller not being executed unless there's a Sampler among them","2012-10-16 15:32:03"
54020,"JMeter","Main","issues","RESOLVED","INVALID","GUI doesn't remember preferred language","2014-09-09 11:36:25"
54031,"JMeter","Main","issues","RESOLVED","FIXED","Add tooltip to running/total threads indicator","2012-10-20 14:35:50"
54048,"JMeter","Main","issues","RESOLVED","WORKSFORME","less type choices in JDBC request output(callablestatement)","2012-10-27 18:36:55"
54055,"JMeter","Main","issues","RESOLVED","FIXED","View Results tree: = signs are stripped from parameter values at HTTP tab","2012-10-26 21:24:55"
54057,"JMeter","HTTP","issues","RESOLVED","FIXED","Proxy option to set user and password at startup (-u and -a) not working with HTTPClient 4","2012-11-30 11:20:05"
54058,"JMeter","HTTP","issues","RESOLVED","FIXED","In HTTP Request Defaults, the value of field ""Embedded URLs must match: is not saved if the check box ""Retrieve All  Embedded Resources"" is not checked.","2012-10-26 17:12:19"
54073,"JMeter","Main","issues","RESOLVED","WORKSFORME","Remote execution non-gui mode -G doesn't parse parameters properly to the slave load generators","2013-06-17 07:03:23"
54088,"JMeter","Main","issues","RESOLVED","FIXED","The type video/f4m is text, not binary","2012-11-01 17:20:17"
54097,"JMeter","Main","issues","RESOLVED","WORKSFORME","CSV Data Set Config not working in distributed mode","2013-01-17 22:45:29"
54106,"JMeter","Main","issues","RESOLVED","FIXED","JSR223TestElement should check for file existence when a filename is set instead of using Text Area content","2012-11-06 18:59:55"
54107,"JMeter","Main","issues","RESOLVED","FIXED","JSR223TestElement : Enable compilation and caching of Script Text","2012-11-06 21:26:12"
54109,"JMeter","Main","issues","RESOLVED","FIXED","JSR223TestElement : SampleResult properties should be set before entering script to allow user setting different code","2012-11-18 22:37:24"
54110,"JMeter","Main","issues","RESOLVED","FIXED","BSFTestElement and JSR223TestElement should use shared super-class for common fields","2012-11-08 00:36:09"
54119,"JMeter","HTTP","issues","RESOLVED","FIXED","HTTP 307 response is not redirected","2012-11-08 12:04:14"
54129,"JMeter","Main","issues","RESOLVED","FIXED","Search Feature does not find text although existing in elements","2012-11-09 23:45:07"
54131,"JMeter","Main","issues","RESOLVED","FIXED","ForEach Controller : Add start and end index for looping over variables","2012-11-10 16:13:06"
54132,"JMeter","Main","issues","RESOLVED","FIXED","Module Controller GUI : Improve rendering of referenced controller","2012-11-15 22:17:29"
54142,"JMeter","HTTP","issues","RESOLVED","FIXED","HTTP Proxy Server throws an exception when path contains ""|"" character","2013-08-07 21:27:19"
54154,"JMeter","Main","issues","RESOLVED","FIXED","HTTP Proxy Server should not force user to select the type of Sampler in HTTP Sampler Settings","2013-01-23 20:07:46"
54155,"JMeter","Main","issues","RESOLVED","FIXED","ModuleController : Add a shortcut button to unfold the tree up to referenced controller and highlight it","2013-08-25 13:18:32"
54160,"JMeter","Main","issues","RESOLVED","FIXED","Add support for xpath assertion to apply to a JMeter variable.","2013-01-05 21:20:23"
54161,"JMeter","HTTP","issues","RESOLVED","FIXED","Proxy : be able to create binary sampler for x-www-form-urlencoded POST request","2012-11-18 10:08:43"
54165,"JMeter","HTTP","issues","RESOLVED","FIXED","Proxy Server: Improve rendering of target controller","2012-11-18 22:53:33"
54166,"JMeter","HTTP","issues","RESOLVED","FIXED","ViewResultsTree could not render the HTML response","2012-11-20 01:26:08"
54172,"JMeter","Main","issues","RESOLVED","FIXED","Duplicate shortcut key not working and CTRL+C / CTRL+V / CTRL+V do not cancel default event","2012-11-19 22:33:29"
54175,"JMeter","Main","issues","RESOLVED","INVALID","""java.net.UnknownHostException: <Site URL>"" error is coming on recording the test cases.","2012-11-20 08:01:33"
54182,"JMeter","Main","issues","RESOLVED","FIXED","Support sending of ByteMessage for JMS Publisher.","2013-01-08 07:54:44"
54185,"JMeter","HTTP","issues","RESOLVED","FIXED","Allow query strings in paths that start with HTTP or HTTPS","2012-11-22 13:37:25"
54187,"JMeter","HTTP","issues","RESOLVED","FIXED","Request tab does not show headers if request fails","2012-12-20 20:38:08"
54189,"JMeter","Main","issues","RESOLVED","FIXED","Add a function to quote ORO regexp meta characters","2012-11-22 12:35:47"
54193,"JMeter","Main","issues","RESOLVED","WONTFIX","Add checkbox to Visualizer","2012-11-23 17:19:18"
54199,"JMeter","Main","issues","RESOLVED","FIXED","Move to Java 6","2012-12-02 19:53:42"
