"Bug ID","Product","Component","Assignee","Status","Resolution","Summary","Changed"
6309,"Ant","Optional Tasks","notifications","RESOLVED","FIXED","<script> task does not work with XmlLogger","2008-02-22 12:18:59"
4494,"Ant","Core tasks","notifications","RESOLVED","DUPLICATE","dir attributed ignored in tarfileset","2008-02-22 12:18:59"
25564,"Ant","Core tasks","notifications","RESOLVED","DUPLICATE","CVS tagdiff does not escape XML characters","2008-02-22 12:18:59"
17396,"Ant","Core tasks","notifications","RESOLVED","FIXED","input task fails if 2 inputs redirected from a file","2008-02-22 12:18:59"
28642,"Ant","Core tasks","notifications","CLOSED","WORKSFORME","Problems running task javac with Ant1.6.1 and Jdk 1.4.2_04","2008-02-22 12:18:59"
3237,"Ant","Core tasks","notifications","RESOLVED","INVALID","Multiply apply tasks with different file mapings do not work consistently on all platforms","2008-02-22 12:18:59"
31449,"Ant","Other","notifications","CLOSED","FIXED","java.lang.ClassNotFoundException with Xdoclet and Struts","2008-02-22 12:18:59"
21511,"Ant","Core","notifications","RESOLVED","DUPLICATE","Custom file selectors have no project instance.","2008-02-22 12:18:59"
23981,"Ant","Optional SCM tasks","notifications","RESOLVED","WONTFIX","Perforce tasks handle 'force' option oddly","2013-03-18 01:44:22"
27175,"Ant","Core tasks","notifications","RESOLVED","FIXED","MacroDef doesn't allow attributes named 'description'","2008-02-22 12:18:59"
10952,"Ant","Core tasks","notifications","RESOLVED","INVALID","condition task broken","2008-02-22 12:18:59"
47326,"Ant","Core tasks","notifications","RESOLVED","INVALID","copy task with filter corrupts jars","2009-06-07 02:14:48"
4666,"Ant","Optional Tasks","notifications","RESOLVED","INVALID","<style> locks up on particular transform in 1.4.1 +","2008-02-22 12:18:59"
12793,"Ant","Optional Tasks","notifications","RESOLVED","FIXED","VSSHISTORY fails against a label >30 chars","2008-02-22 12:18:59"
3352,"Ant","Optional Tasks","notifications","RESOLVED","INVALID","Looks like ""JunitReport"" uses an unknown class: com/ibm/bsf/util/BSFEngineImpl","2008-02-22 12:18:59"
10996,"Ant","Other","notifications","RESOLVED","INVALID","Error in version of bin download files","2008-02-22 12:18:59"
14554,"Ant","Build Process","notifications","RESOLVED","INVALID","I am receiving a noclassdef error","2008-02-22 12:18:59"
21642,"Ant","Core tasks","notifications","RESOLVED","INVALID","TSTAMP is not working","2008-02-22 12:18:59"
17636,"Ant","Optional Tasks","notifications","RESOLVED","WONTFIX","EJB jar verify fails for Borland Enterprise Server 5.2","2008-07-10 06:48:17"
24074,"Ant","Documentation","notifications","RESOLVED","FIXED","[PATCH] Bogus URL in zipfileset.html","2008-02-22 12:18:59"
20202,"Ant","Core tasks","notifications","RESOLVED","WORKSFORME","javac deprecation tag doesn't show deprecation's","2008-02-22 12:18:59"
27358,"Ant","Build Process","notifications","RESOLVED","INVALID","Classpath Problem","2008-02-22 12:18:59"
22923,"Ant","Documentation","notifications","RESOLVED","FIXED","Out-of-date JBuilder information","2008-02-22 12:18:59"
9687,"Ant","Documentation","notifications","RESOLVED","WONTFIX","attribute ""zipfile"" in task zip documented incorrectly","2008-02-22 12:18:59"
31730,"Ant","Core tasks","notifications","RESOLVED","DUPLICATE","ZIP and JAR no longer include empty directories in V 1.6.2","2008-02-22 12:18:59"
16408,"Ant","Wrapper scripts","notifications","RESOLVED","INVALID","For loop in ant.bat fails in ant-1.5.1 on Windows 9x","2008-02-22 12:18:59"
11121,"Ant","Optional Tasks","notifications","CLOSED","INVALID","manifest task does not follow Jar spec.","2008-02-22 12:18:59"
18906,"Ant","Core","notifications","RESOLVED","FIXED","[PATCH] Added support for custom components that need classloading","2004-11-16 19:05:40"
24194,"Ant","Optional Tasks","notifications","RESOLVED","WONTFIX","<csc> unconditionally adds *.cs as include pattern to the implicit fileset","2008-02-22 12:18:59"
20282,"Ant","Core","notifications","RESOLVED","WORKSFORME","<path> before a <property> is ignored by targets","2008-02-22 12:18:59"
27508,"Ant","Core","notifications","RESOLVED","DUPLICATE","Unable to locate tools.jar. Expected to find it in...","2014-01-05 14:47:57"
2158,"Ant","Documentation","notifications","RESOLVED","FIXED","Definition of <include> <exclude> elements is vague","2008-02-22 12:18:59"
30492,"Ant","Core","notifications","RESOLVED","DUPLICATE","org.apache.tools.ant.loader.AntClassLoader.getResource() returns wrong URL","2008-02-22 12:18:59"
25911,"Ant","Core tasks","notifications","RESOLVED","WORKSFORME","Style tasks directory creation issue","2008-02-22 12:18:59"
9838,"Ant","Core tasks","notifications","RESOLVED","FIXED","<mail> Date: header incorrect","2004-11-16 19:05:39"
5525,"Ant","Core tasks","notifications","RESOLVED","FIXED","unzip task repeats in output, seemingly for every file added","2008-02-22 12:18:59"
31909,"Ant","VSS Antlib","notifications","NEW","---","vsscheckout doesn't support ""writable"" but the documentation says it does","2008-07-10 08:32:35"
8511,"Ant","Core tasks","notifications","RESOLVED","FIXED","Misleading error message in javac12.java","2008-02-22 12:18:59"
14863,"Ant","Other","notifications","RESOLVED","FIXED","messageLogged() causes infinite loop?","2008-02-22 12:18:59"
21888,"Ant","Antidote","notifications","RESOLVED","FIXED","missing tagnames except for <project> tag","2005-03-20 17:06:12"
17850,"Ant","Optional SCM tasks","notifications","NEW","---","PVCS task dont work with promotion group","2009-12-10 21:00:24"
24366,"Ant","Core","notifications","RESOLVED","WONTFIX","Project tag basedir attribute should be relative to ${user.dir} (the user's current working directory)","2008-02-22 12:18:59"
30566,"Ant","Core","notifications","RESOLVED","INVALID","Filter doesn't handle same token twice on one line","2008-02-22 12:18:59"
6871,"Ant","Core tasks","notifications","RESOLVED","FIXED","Jar/Zip task throws NullPointerException","2008-02-22 12:18:59"
9975,"Ant","Core","notifications","RESOLVED","WORKSFORME","Incorrect fileset globbing","2008-02-22 12:18:59"
16682,"Ant","Documentation","notifications","RESOLVED","FIXED","Reference Selectors in FileSets man page","2008-02-22 12:18:59"
11481,"Ant","Core tasks","notifications","RESOLVED","INVALID","WaitFor doesn't extend Task so it can't be used as a Task programmatically","2008-02-22 12:18:59"
14978,"Ant","Core tasks","notifications","RESOLVED","FIXED","[PATCH] Add <catalogpath> to XMLCatalog","2004-11-16 19:05:39"
27874,"Ant","Core tasks","notifications","RESOLVED","FIXED","Jar task: error.","2008-02-22 12:18:59"
2580,"Ant","Core tasks","notifications","RESOLVED","FIXED","Property Becoming Unset After Antcall","2008-02-22 12:18:59"
23382,"Ant","Core tasks","notifications","RESOLVED","DUPLICATE","invalid javadoc command line on win32","2008-02-22 12:18:59"
7045,"Ant","Core tasks","notifications","RESOLVED","FIXED","<manifest> task always recreates manifest files","2004-11-16 19:05:38"
5125,"Ant","Core tasks","notifications","RESOLVED","FIXED","[PATCH] Execute.java now registers forked processes so they are destroyed when VM exits (i.e. ctrl-C)","2008-02-22 12:18:59"
26221,"Ant","Core tasks","notifications","CLOSED","INVALID","presetdef","2008-02-22 12:18:59"
10155,"Ant","Optional Tasks","notifications","RESOLVED","FIXED","VSS Tasks from ANT","2008-02-22 12:18:59"
13531,"Ant","Optional Tasks","notifications","RESOLVED","WORKSFORME","WeblogicDeploymentTool ignores manifest in ejbjar task","2008-02-22 12:18:59"
8872,"Ant","Optional Tasks","notifications","RESOLVED","WONTFIX",".NET task - extraOptions does not fixup filenames","2008-02-22 12:18:59"
16839,"Ant","Core tasks","notifications","RESOLVED","INVALID","WAR task double-includes file","2008-02-22 12:18:59"
19199,"Ant","Optional Tasks","notifications","RESOLVED","DUPLICATE","Compiling 2nd jar file using ant 1.5.3 in windows 2K Server","2008-02-22 12:18:59"
15250,"Ant","Optional Tasks","notifications","RESOLVED","FIXED","build.sh test fails in optional.sitraka","2008-02-22 12:18:59"
24673,"Ant","Documentation","notifications","RESOLVED","WORKSFORME","On Netscape (7), Ant task list is empty","2008-02-22 12:18:59"
2694,"Ant","Build Process","notifications","RESOLVED","FIXED","Ant seems to be incompatable with Java 1.4","2008-02-22 12:18:59"
23496,"Ant","Core","notifications","RESOLVED","WORKSFORME","Not picking up environment variables?","2008-02-22 12:18:59"
30751,"Ant","Core tasks","notifications","RESOLVED","FIXED","Jar with both attributes update=""true"" and filesetmanifest=""true"" is broken","2009-07-16 04:36:09"
5192,"Ant","Other","notifications","RESOLVED","FIXED","ant.bat missing quotes around ANT_HOME","2008-02-22 12:18:59"
26329,"Ant","Optional Tasks","notifications","RESOLVED","DUPLICATE","Long classpath for JUnit reporter results in stack overflow and JVM crash","2008-02-22 12:18:59"
29461,"Ant","Wrapper scripts","notifications","RESOLVED","WONTFIX","Cygwin & path to build file","2008-02-22 12:18:59"
36910,"Ant","Optional Tasks","notifications","RESOLVED","WONTFIX","self not defined for task scripts / scriptdef","2008-02-22 12:18:59"
13655,"Ant","Wrapper scripts","notifications","RESOLVED","FIXED","proper retrncode for ant.bat","2008-02-22 12:18:59"
4065,"Ant","Core tasks","notifications","RESOLVED","DUPLICATE","Regexp mapper and classpath","2008-02-22 12:18:59"
16913,"Ant","Core tasks","notifications","RESOLVED","FIXED","XSLTProcess and manual out of sync","2008-02-22 12:18:59"
19323,"Ant","Core tasks","notifications","RESOLVED","FIXED","user-defined sequential class requires lower case nested tasks","2004-11-16 19:05:40"
7330,"Ant","Core tasks","notifications","RESOLVED","FIXED","exec writes stderr into output","2008-02-22 12:18:59"
5309,"Ant","Other","notifications","RESOLVED","INVALID","Ant.bat does not work on WindowsNT when JAVACMD specified","2008-02-22 12:18:59"
26511,"Ant","Core","notifications","RESOLVED","INVALID","Add IFileSet interface","2008-02-22 12:18:59"
1333,"Ant","Other","notifications","RESOLVED","FIXED","Running the WLRmic task causes Ant to exit","2008-02-22 12:18:59"
13847,"Ant","Optional SCM tasks","notifications","NEW","---","pvcs task: wrong option (-r) specified for get (should be -v)","2008-03-18 19:23:27"
4163,"Ant","Core","notifications","RESOLVED","FIXED","Taskdef does not check class for extending Task","2008-02-22 12:18:59"
22444,"Ant","Build Process","notifications","RESOLVED","WONTFIX","Trailing slash in property location eaten","2008-02-22 12:18:59"
21083,"Ant","Core tasks","notifications","RESOLVED","INVALID","exec ""cvs commit"" doesn't work for sudo","2008-02-22 12:18:59"
23693,"Ant","Core tasks","notifications","RESOLVED","INVALID","javadoc task with doclet: ""javadoc: invalid flag: -d""","2008-02-22 12:18:59"
7529,"Ant","Optional Tasks","notifications","RESOLVED","FIXED","depend task can't handle nested/inner classes with closure=""yes""","2008-02-22 12:18:59"
10615,"Ant","Core tasks","notifications","RESOLVED","INVALID","<style> Race condition reappearing with 1.5Beta3","2008-02-22 12:18:59"
29731,"Ant","Core tasks","notifications","RESOLVED","FIXED","jar task 'filesetmanifest=""mergewithoutmain""' only working on manifest files","2009-07-13 22:36:18"
6019,"Ant","Core","notifications","RESOLVED","FIXED","Classpath string in the manifest for ant.jar causes problems with Junit task","2008-02-22 12:18:59"
9196,"Ant","Core","notifications","RESOLVED","WONTFIX","No default default target","2008-02-22 12:18:59"
17145,"Ant","Optional Tasks","notifications","RESOLVED","FIXED","javacc task can't find java if not in path.","2008-02-22 12:18:59"
19690,"Ant","Core tasks","notifications","RESOLVED","FIXED","Cvs log & CvsChangeLog are painfully slow","2008-02-22 12:18:59"
22543,"Ant","Core tasks","notifications","RESOLVED","INVALID","Available shows a ""deprecated"" message when changing a property","2008-02-22 12:18:59"
18476,"Ant","Core","notifications","RESOLVED","FIXED","copy with filtering modifies lineendings","2008-02-22 12:18:59"
25228,"Ant","Documentation","notifications","RESOLVED","FIXED","some autogen'd docs not handled properly re: CDATA (was subant.html...)","2008-02-22 12:18:59"
21236,"Ant","Optional Tasks","notifications","RESOLVED","DUPLICATE","javah task doesn't work with j2sdk1.4.2","2008-02-22 12:18:59"
7683,"Ant","Core tasks","notifications","RESOLVED","INVALID","War task adds files to web-inf directory, instead of WEB-INF directory","2008-02-22 12:18:59"
10704,"Ant","Optional Tasks","notifications","RESOLVED","WORKSFORME","EJBC Crash when running weblogic <ejbjar>","2008-02-22 12:18:59"
14163,"Ant","Optional Tasks","notifications","RESOLVED","DUPLICATE","jspc webxml not used by JasperC","2008-02-22 12:18:59"
21316,"Ant","Optional Tasks","notifications","RESOLVED","FIXED","[PATCH] eliminate most checkstyle errors in symlink.java","2004-11-16 19:05:40"
26925,"Ant","Documentation","notifications","RESOLVED","INVALID","API Documentation","2008-02-22 12:18:59"
10752,"Ant","Wrapper scripts","notifications","RESOLVED","DUPLICATE","cygwin fails to work with wrapper","2008-02-22 12:18:59"
14212,"Ant","Core","notifications","RESOLVED","DUPLICATE","Add an API to remove proeprties from a Project","2008-02-22 12:18:59"
4437,"Ant","Build Process","notifications","RESOLVED","INVALID","JAXP HOME cannot be set to Program Files\JavaSoft","2008-02-22 12:18:59"
25455,"Ant","Optional Tasks","notifications","RESOLVED","FIXED","process fork fails if <junit> ""dir"" attribute points to non-existent location","2008-02-22 12:18:59"
9391,"Ant","Core tasks","notifications","RESOLVED","WORKSFORME","rmic invoked by the RMIC task spits on stubversion property","2008-02-22 12:18:59"
16010,"Ant","Wrapper scripts","notifications","RESOLVED","INVALID","Distributed ant bash script references classes.zip - not present in IBM JDK1.4","2008-02-22 12:18:59"
18648,"Ant","Core tasks","notifications","RESOLVED","INVALID","<zip> still creates invalid file (NOT FIXED IN 1.5.3Beta1)","2008-02-22 12:18:59"
21436,"Ant","Documentation","notifications","CLOSED","FIXED","[PATCH] Docs for ImportTask","2008-02-22 12:18:59"
23935,"Ant","Optional Tasks","notifications","RESOLVED","FIXED","Timeout on <junit> task -> no ant properties in custom resultformatter","2004-11-16 19:05:41"
7926,"Ant","Core tasks","notifications","RESOLVED","FIXED","XmlLogger creates wrong output for own task","2004-11-16 19:05:39"
10876,"Ant","Core tasks","notifications","RESOLVED","DUPLICATE","Http Get creates the file even if the request failed with error 500","2008-02-22 12:18:59"
14363,"Ant","Core","notifications","RESOLVED","WORKSFORME","filterset can not be refereced by refid in a sub-project","2008-02-22 12:18:59"
4582,"Ant","Build Process","notifications","RESOLVED","INVALID","Ant causes a ""Relocation error"" in the JDK1.1.8 J2SE","2008-02-22 12:18:59"
25645,"Ant","Core tasks","notifications","RESOLVED","FIXED","[BUG][FIX] cvschangelog task - no trace/log in case of error","2005-03-15 07:25:07"
28745,"Ant","Core tasks","notifications","RESOLVED","DUPLICATE","SQL Task treatment of ""--"" is incorrect","2008-02-22 12:18:59"
3297,"Ant","Core tasks","notifications","RESOLVED","INVALID","bug in delete task (cascaded)","2008-02-22 12:18:59"
21583,"Ant","Other","notifications","RESOLVED","INVALID","If first attribute continues to multiple lines then section does not exists","2008-02-22 12:18:59"
17542,"Ant","Core tasks","notifications","RESOLVED","INVALID","OS Family Condition doesn't appear to work in 1.5.1","2008-02-22 12:18:59"
20144,"Ant","Core tasks","notifications","CLOSED","INVALID","Javadoc task running with cygwin","2008-02-22 12:18:59"
1957,"Ant","Wrapper scripts","notifications","RESOLVED","FIXED","Long filenames problems in ant.bat","2004-11-16 19:05:38"
22888,"Ant","Optional Tasks","notifications","RESOLVED","FIXED","using regex package when optional.jar is not on classpath","2008-02-22 12:18:59"
4736,"Ant","Core tasks","notifications","RESOLVED","DUPLICATE","Can't delete file used in build","2008-02-22 12:18:59"
25721,"Ant","Core tasks","notifications","RESOLVED","INVALID","Exec Task, Arg Path and Quotes (&quot;;)","2008-02-22 12:18:59"
9668,"Ant","Optional Tasks","notifications","RESOLVED","FIXED","PVCS task fails with a MessageFormat parse error.","2008-02-22 12:18:59"
8190,"Ant","Optional Tasks","notifications","RESOLVED","INVALID","<ejbjar> client-jar created on cur-dir instead of relative to ejbjar","2008-02-22 12:18:59"
4870,"Ant","Optional Tasks","notifications","RESOLVED","FIXED","class cast exception when reporting test results","2008-02-22 12:18:59"
25826,"Ant","Optional Tasks","notifications","RESOLVED","FIXED","ejbjar NullPointer Exception","2008-02-22 12:18:59"
29005,"Ant","Build Process","notifications","RESOLVED","INVALID","Java VM crashes when trying to build eclipse using ant and j2sdk 1.5.0 beta 1","2008-02-22 12:18:59"
13105,"Ant","Core","notifications","RESOLVED","WONTFIX","Zip does not throw error when there is not enough space","2008-02-22 12:18:59"
3609,"Ant","Core tasks","notifications","RESOLVED","INVALID","antRun.sh does not report its unability to run","2008-02-22 12:18:59"
31834,"Ant","Documentation","notifications","RESOLVED","FIXED","defaultexcludes is deprecated but not in the documentation","2008-02-22 12:18:59"
16455,"Ant","Core","notifications","RESOLVED","WONTFIX","Ant should not require DTD file listed in DOCTYPE to exist","2008-02-22 12:18:59"
11209,"Ant","Core tasks","notifications","RESOLVED","DUPLICATE","update property of ant's JAR and ZIP tasks does not seem to work","2008-02-22 12:18:59"
14806,"Ant","Core tasks","notifications","RESOLVED","FIXED","Wrong errormessage when executing task ""taskdef""","2008-02-22 12:18:59"
17782,"Ant","Core tasks","notifications","RESOLVED","FIXED","expandproperties not substituting within same file","2004-11-16 19:05:40"
24282,"Ant","Core tasks","notifications","RESOLVED","DUPLICATE","CVS tagdiff bug: date string can contain spaces","2008-02-22 12:18:59"
20366,"Ant","Core tasks","notifications","RESOLVED","WORKSFORME","ANT zip target does not include empty directories","2005-03-20 17:06:12"
27549,"Ant","Core","notifications","RESOLVED","FIXED","[PATCH] ZipOutputStream -- intresting flush code","2004-11-16 19:05:41"
6794,"Ant","Core tasks","notifications","RESOLVED","INVALID","<move> task fails on overwriting","2008-02-22 12:18:59"
9897,"Ant","Core tasks","notifications","RESOLVED","WONTFIX","PropertyFile task - change private members to protected","2008-02-22 12:18:59"
29143,"Ant","Core tasks","notifications","RESOLVED","FIXED","Previous Revision is Not shown in the tagdiff.xsl stylesheet","2008-02-22 12:18:59"
5583,"Ant","Optional Tasks","notifications","RESOLVED","FIXED","Refactoring of StarTeamCheckout task","2008-02-22 12:18:59"
13296,"Ant","Core tasks","notifications","RESOLVED","FIXED","[PATCH] reenable filesetmanifest attribute in the jar task","2008-02-22 12:18:59"
17927,"Ant","Optional Tasks","notifications","RESOLVED","INVALID","junitreport","2008-02-22 12:18:59"
27739,"Ant","Core tasks","notifications","ASSIGNED","---","sql insert statement fails on '--' strings","2008-07-10 08:21:19"
2499,"Ant","Optional Tasks","notifications","RESOLVED","FIXED","[PATCH] A timeout failure does not generate any xml output","2006-01-05 07:14:15"
23322,"Ant","Optional Tasks","notifications","RESOLVED","FIXED","VAJ task run fail if VAJ's project name has some space character","2008-02-22 12:18:59"
30593,"Ant","Other","notifications","RESOLVED","FIXED","testcase XMLReportTest fails when build directory's path contains spaces.","2008-02-22 12:18:59"
5036,"Ant","Core tasks","notifications","RESOLVED","INVALID","Zip and friends task enhancement request","2004-11-16 19:05:38"
26148,"Ant","Optional Tasks","notifications","RESOLVED","DUPLICATE","Attrib task only outputs blank lines","2008-02-22 12:18:59"
10030,"Ant","Build Process","notifications","RESOLVED","FIXED","CSharp.java related question","2008-02-22 12:18:59"
1034,"Ant","Optional Tasks","notifications","RESOLVED","INVALID","Telnet is not properly executing a command","2008-02-22 12:18:59"
3952,"Ant","Wrapper scripts","notifications","RESOLVED","DUPLICATE","error in ant.bat prevents 4dos from functioning correctly","2008-02-22 12:18:59"
32066,"Ant","Core","notifications","RESOLVED","INVALID","<exec> favours .exe over .com","2008-02-22 12:18:59"
8792,"Ant","Optional Tasks","notifications","RESOLVED","FIXED","WsdlToDotnet uses wrong naming convention","2008-02-22 12:18:59"
11568,"Ant","Build Process","notifications","RESOLVED","INVALID","Ant 1.5 fails on Solaris when using Java 1.2","2008-02-22 12:18:59"
22117,"Ant","Optional Tasks","notifications","CLOSED","INVALID","javacc","2008-02-22 12:18:59"
2647,"Ant","Core tasks","notifications","RESOLVED","WORKSFORME","javadoc task fails in ""exec"" when javadoc is a symbolic link","2008-02-22 12:18:59"
30669,"Ant","Optional Tasks","notifications","RESOLVED","FIXED","SCP fails without throwing exception or issuing warning on third-party copy","2004-11-16 19:05:46"
7114,"Ant","Core tasks","notifications","RESOLVED","INVALID","<mapper type=""merge> misintreprets 'to' attribute  in <uptodate> context","2008-02-22 12:18:59"
5167,"Ant","Core tasks","notifications","RESOLVED","FIXED","javac default behavior different w/ ant for debug","2008-02-22 12:18:59"
26286,"Ant","Optional Tasks","notifications","REOPENED","---","XmlProperty: empty element semantic problems","2014-06-10 06:55:50"
29397,"Ant","Documentation","notifications","RESOLVED","FIXED","old link on external tasks pages","2008-02-22 12:18:59"
4006,"Ant","Optional Tasks","notifications","RESOLVED","FIXED","Jspc task needs uriroot, uribase parameters","2004-11-16 19:05:38"
32187,"Ant","Core tasks","notifications","RESOLVED","INVALID","Error in package versionning when generate manifest in <jar> task.","2008-02-22 12:18:59"
11732,"Ant","Core","notifications","RESOLVED","FIXED","move task on directories wont always delete original directories","2004-11-16 19:05:39"
19275,"Ant","Optional Tasks","notifications","RESOLVED","FIXED","<junit> fails when test classes load native code","2008-07-10 03:05:17"
15349,"Ant","Core tasks","notifications","RESOLVED","FIXED","java task : unable to find corba classes in jdk 1.4","2008-02-22 12:18:59"
22243,"Ant","Optional Tasks","notifications","RESOLVED","DUPLICATE","Changes in JavaCC task","2008-02-22 12:18:59"
2766,"Ant","Core tasks","notifications","RESOLVED","WORKSFORME","own manifest- file is ignored even it is declated in jar task","2008-02-22 12:18:59"
26448,"Ant","Optional Tasks","notifications","RESOLVED","INVALID","NoSuchMethodError when using xml formatter in junit tasks","2008-02-22 12:18:59"
5842,"Ant","Core","notifications","RESOLVED","INVALID","Ant cannot locate build.xml in current directories tree","2008-02-22 12:18:59"
19432,"Ant","Core tasks","notifications","RESOLVED","FIXED","subant -- unhelpful error message","2008-02-22 12:18:59"
18267,"Ant","Optional Tasks","notifications","RESOLVED","WONTFIX","ejbjar does not work with WebSphere 5","2008-07-10 03:03:03"
2955,"Ant","Core tasks","notifications","RESOLVED","FIXED","unless ignores a true property in certain situations","2008-02-22 12:18:59"
4222,"Ant","Core","notifications","RESOLVED","WORKSFORME","VerifyError running ant","2008-02-22 12:18:59"
15656,"Ant","Core tasks","notifications","RESOLVED","WONTFIX","<java> task does not propogate classpath","2008-02-22 12:18:59"
21166,"Ant","Other","notifications","RESOLVED","FIXED","irix install ""Failed Building Ant Distribution""","2008-02-22 12:18:59"
28419,"Ant","Core tasks","notifications","RESOLVED","FIXED","Jar task removes existing read-only destfile when permission is denied to overwrite","2004-11-16 19:05:41"
23741,"Ant","Core tasks","notifications","RESOLVED","FIXED","mistaken conversion class name into unix-style path - taskdef A class needed by class myTask cannot be found","2008-02-22 12:18:59"
7553,"Ant","Core tasks","notifications","RESOLVED","FIXED","<path>/<fileset> does not support directories","2008-02-22 12:18:59"
26757,"Ant","Optional Tasks","notifications","RESOLVED","FIXED","sshexec hangs","2005-03-14 01:03:08"
10664,"Ant","Wrapper scripts","notifications","CLOSED","FIXED","wrapper script fails on cygwin if ANT_HOME is a Windows path","2004-11-16 19:05:39"
29839,"Ant","Core tasks","notifications","RESOLVED","INVALID","Condition property contains does not support casesensitive","2008-02-22 12:18:59"
12233,"Ant","Core tasks","notifications","RESOLVED","WORKSFORME","CR-CR-LF are not regarded as single EOL","2008-02-22 12:18:59"
15906,"Ant","Core tasks","notifications","RESOLVED","DUPLICATE","jar task doesn't update existing jar file with update=yes","2008-02-22 12:18:59"
29946,"Ant","Optional Tasks","notifications","RESOLVED","WONTFIX","Ant junit xml reporting problem.","2008-07-10 08:19:26"
14171,"Ant","Core","notifications","RESOLVED","FIXED","AntClassLoader.initializeClass fails call to getConstructors","2008-02-22 12:18:59"
17287,"Ant","Core","notifications","RESOLVED","WORKSFORME","Attempts to use the system class loader may crash the JVM.","2008-02-22 12:18:59"
28514,"Ant","Core","notifications","RESOLVED","INVALID","Ant 1.6.1 and weblogic 8.1 ant tasks","2008-02-22 12:18:59"
3158,"Ant","Core tasks","notifications","RESOLVED","FIXED","""java"" task has got problems with loading classes on Java1.4","2008-02-22 12:18:59"
21384,"Ant","VSS Antlib","notifications","NEW","---","vssget hanging","2008-07-10 08:32:36"
23910,"Ant","Documentation","notifications","RESOLVED","FIXED","\docs\manual\index.html still mentions support for JDK1.1","2008-02-22 12:18:59"
28669,"Ant","Core","notifications","RESOLVED","DUPLICATE","Can't generate JAR index correctly","2008-02-22 12:18:59"
16100,"Ant","Core tasks","notifications","RESOLVED","DUPLICATE","jar task with update=""yes"" and no manifest attribute overwrites existing manifest","2008-02-22 12:18:59"
21525,"Ant","Core tasks","notifications","RESOLVED","FIXED","[PATCH] XSLT/param@expression used as string instead of as expression as documented","2013-12-05 18:51:20"
23987,"Ant","Optional Tasks","notifications","RESOLVED","FIXED","scp task doesn't complain if remote directory is not specified","2005-03-20 17:06:12"
20085,"Ant","Core","notifications","RESOLVED","WONTFIX","If a propert is unset, property substitution does nothing","2008-02-22 12:18:59"
27178,"Ant","Core tasks","notifications","RESOLVED","FIXED","[PATCH] SQLExec class needs fix to extend printResults method","2008-07-11 03:43:10"
22829,"Ant","Optional Tasks","notifications","RESOLVED","FIXED","stcheckout task fails if a label is specified and either locked or unlocked is true","2004-11-16 19:05:41"
30185,"Ant","Documentation","notifications","RESOLVED","FIXED","regexp.html apparently not branched in CVS","2004-11-16 19:05:46"
4681,"Ant","Core tasks","notifications","RESOLVED","INVALID","War 'classes' parameter ignores the 'exclude' tag","2008-02-22 12:18:59"
25698,"Ant","Documentation","notifications","RESOLVED","FIXED","tutorial-writing-tasks-src.zip corrupted","2008-02-22 12:18:59"
9600,"Ant","Core tasks","notifications","RESOLVED","FIXED","Dependset falls over when the srcfileset doesn't match any files","2008-02-22 12:18:59"
603,"Ant","Core tasks","notifications","RESOLVED","FIXED","The <style> task does not support absolute paths","2008-02-22 12:18:59"
28797,"Ant","Optional Tasks","notifications","RESOLVED","FIXED","ArrayIndexOutOfBoundsException while using <ftp action=""list"">","2008-02-22 12:18:59"
31601,"Ant","Wrapper scripts","notifications","RESOLVED","FIXED","asterisk propagation in wrapper script","2008-10-15 08:38:04"
16260,"Ant","Wrapper scripts","notifications","RESOLVED","FIXED","ant shell script should put ANT_OPTS at start of command line","2008-02-22 12:18:59"
14563,"Ant","Core tasks","notifications","RESOLVED","DUPLICATE","update is zip does not work when the zip file already exists","2008-02-22 12:18:59"
20206,"Ant","Optional Tasks","notifications","RESOLVED","INVALID","update netcomponents.jar link for ftp and telnet task","2008-02-22 12:18:59"
27382,"Ant","Optional Tasks","notifications","RESOLVED","FIXED","ant hangs if xmlproperty can not connect to dtd url","2008-02-22 12:18:59"
2011,"Ant","Documentation","notifications","RESOLVED","FIXED","Undocumented attributes generated from antstructure","2008-02-22 12:18:59"
22967,"Ant","Core tasks","notifications","RESOLVED","WONTFIX","<jar> permits duplicated manifest attributes in violation of the manifest specification","2008-02-22 12:18:59"
25776,"Ant","Core","notifications","RESOLVED","INVALID","Ant requires <?xml at beginning of build.xml?","2008-02-22 12:18:59"
8380,"Ant","Core tasks","notifications","RESOLVED","DUPLICATE","Execute.getProcEnvCommand() failed on Windows XP with jdk 1.4.0","2008-02-22 12:18:59"
18912,"Ant","Core tasks","notifications","RESOLVED","FIXED","Javadoc: nested element ""tag"" does not allow empty description attribute","2004-11-16 19:05:40"
45916,"Ant","Optional Tasks","notifications","RESOLVED","FIXED","Depend task may remove (inner) classes without source files","2008-10-08 08:05:10"
17730,"Ant","Core tasks","notifications","RESOLVED","DUPLICATE","wizip does not show content below WEB-INF","2008-02-22 12:18:59"
2161,"Ant","Core tasks","notifications","RESOLVED","FIXED","Delete task doesn't do quiet properly","2008-02-22 12:18:59"
13227,"Ant","Core tasks","notifications","RESOLVED","INVALID","Copy to a networked drive ignores files changed within a minute","2008-02-22 12:18:59"
14868,"Ant","Build Process","notifications","RESOLVED","INVALID","Failed Building ANT Distribution !","2008-02-22 12:18:59"
21915,"Ant","Optional Tasks","notifications","RESOLVED","FIXED","[PATCH] junit-frames does not display the top package in a usable way.","2008-02-22 12:18:59"
